nest,year,clutch_size,brood_size,num_fledged,incubation_start,julian_incubation,nest_age,sunset,sex,t0,t16,t31,t46,t61,t76,t91,t106,t121,t136,t151,t166,t181,t196,t211,t226,t241,t256,t271,t286,t301,t316,t331,t346,t361,t376,t391,t406,t421,t436,t451,t466,t481,t496,t511,t526,Comments,obs_date,obs_time,start_time,stop_time,weater,fledge_date,fledge_accuracy
A10_2009,2009,,3,3,5/28/2009,148,35,2029,F,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Captue M 2105-2116, 2152-2155",7/1/2009,2045-2123,20:45,21:23,dry and calm,7/12/2009,w/in 1 day
A10_2009,2009,,3,3,5/28/2009,148,35,2029,Unk,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Captue M 2105-2116, 2152-2155",7/1/2009,2045-2123,20:45,21:23,dry and calm,7/12/2009,w/in 1 day
A10_2009,2009,,3,3,5/28/2009,148,35,2029,Total,,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Captue M 2105-2116, 2152-2155",7/1/2009,2045-2123,20:45,21:23,dry and calm,7/12/2009,w/in 1 day
A4_2009,2009,,2,2,5/30/2009,150,33,2029,M,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured 2127-2209,7/1/2009,2044-2127,20:44,21:27,normal,7/5/2012,w/in 1 day
A4_2009,2009,,2,2,5/30/2009,150,33,2029,F,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured 2127-2209,7/1/2009,2044-2127,20:44,21:27,normal,7/5/2012,w/in 1 day
A4_2009,2009,,2,2,5/30/2009,150,33,2029,Unk,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured 2127-2209,7/1/2009,2044-2127,20:44,21:27,normal,7/5/2012,w/in 1 day
A4_2009,2009,,2,2,5/30/2009,150,33,2029,Total,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured 2127-2209,7/1/2009,2044-2127,20:44,21:27,normal,7/5/2012,w/in 1 day
A8_2009,2009,3,3,2,5/21/2009,141,41,2029,M,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M 2103-2149,6/30/2009,2014-2106,20:14,21:06,dry and calm,7/6/2012,w/in 1 day
A8_2009,2009,3,3,2,5/21/2009,141,41,2029,F,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M 2103-2149,6/30/2009,2014-2106,20:14,21:06,dry and calm,7/6/2012,w/in 1 day
A8_2009,2009,3,3,2,5/21/2009,141,41,2029,Unk,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M 2103-2149,6/30/2009,2014-2106,20:14,21:06,dry and calm,7/6/2012,w/in 1 day
A8_2009,2009,3,3,2,5/21/2009,141,41,2029,Total,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M 2103-2149,6/30/2009,2014-2106,20:14,21:06,dry and calm,7/6/2012,w/in 1 day
B5_2009,2009,,2,2,5/27/2009,147,34,2029,M,,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F 2124-2146,6/29/2009,"2022, but net up until 2052; 2052-2125 (F caught at 2124)","2022, but net up until 2052; 2052",2125 (F caught at 2124),"5mph ""gusts"", light rain earlier",7/11/2009,w/in 1 day
B5_2009,2009,,2,2,5/27/2009,147,34,2029,F,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F 2124-2146,6/29/2009,"2022, but net up until 2052; 2052-2125 (F caught at 2124)","2022, but net up until 2052; 2052",2125 (F caught at 2124),"5mph ""gusts"", light rain earlier",7/11/2009,w/in 1 day
B5_2009,2009,,2,2,5/27/2009,147,34,2029,Unk,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F 2124-2146,6/29/2009,"2022, but net up until 2052; 2052-2125 (F caught at 2124)","2022, but net up until 2052; 2052",2125 (F caught at 2124),"5mph ""gusts"", light rain earlier",7/11/2009,w/in 1 day
B5_2009,2009,,2,2,5/27/2009,147,34,2029,Total,,,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F 2124-2146,6/29/2009,"2022, but net up until 2052; 2052-2125 (F caught at 2124)","2022, but net up until 2052; 2052",2125 (F caught at 2124),"5mph ""gusts"", light rain earlier",7/11/2009,w/in 1 day
B1_2009,2009,3,2,2,5/23/2009,143,38,2029,M,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F 2114-2126,6/29/2009,2040-2114,20:40,21:14,dry and calm,7/7/2009,w/in 1 day
B1_2009,2009,3,2,2,5/23/2009,143,38,2029,F,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F 2114-2126,6/29/2009,2040-2114,20:40,21:14,dry and calm,7/7/2009,w/in 1 day
B1_2009,2009,3,2,2,5/23/2009,143,38,2029,Unk,0,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F 2114-2126,6/29/2009,2040-2114,20:40,21:14,dry and calm,7/7/2009,w/in 1 day
B1_2009,2009,3,2,2,5/23/2009,143,38,2029,Total,0,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F 2114-2126,6/29/2009,2040-2114,20:40,21:14,dry and calm,7/7/2009,w/in 1 day
B14_2009,2009,,,,predated,,,2029,M,,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt.  Nest Predation,6/29/2009,2122-2343,21:22,23:43,breezy,,Nest Predated
B14_2009,2009,,,,predated,,,2029,F,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt.  Nest Predation,6/29/2009,2122-2343,21:22,23:43,breezy,,Nest Predated
B14_2009,2009,,,,predated,,,2029,Unk,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt.  Nest Predation,6/29/2009,2122-2343,21:22,23:43,breezy,,Nest Predated
B14_2009,2009,,,,predated,,,2029,Total,,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt.  Nest Predation,6/29/2009,2122-2343,21:22,23:43,breezy,,Nest Predated
D1_2009,2009,2,2,2,5/27/2009,147,31,2029,M,,,0,2,10,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2154,6/26/2009,2109-2154,21:09,21:54,,7/11/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,31,2029,F,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2154,6/26/2009,2109-2154,21:09,21:54,,7/11/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,31,2029,Unk,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2154,6/26/2009,2109-2154,21:09,21:54,,7/11/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,31,2029,Total,,,0,2,10,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2154,6/26/2009,2109-2154,21:09,21:54,,7/11/2009,w/in 1 day
A10_2009,2009,,3,3,5/28/2009,148,29,2029,M,,0,7,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,M held 2135-2144,6/25/2009,2045-2251 (male held 2135-2144),20:45,2251 (male held 2135,dry and calm,7/12/2009,w/in 1 day
A10_2009,2009,,3,3,5/28/2009,148,29,2029,F,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,M held 2135-2144,6/25/2009,2045-2251 (male held 2135-2144),20:45,2251 (male held 2135,dry and calm,7/12/2009,w/in 1 day
A10_2009,2009,,3,3,5/28/2009,148,29,2029,Unk,,0,0,5,6,3,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,M held 2135-2144,6/25/2009,2045-2251 (male held 2135-2144),20:45,2251 (male held 2135,dry and calm,7/12/2009,w/in 1 day
A10_2009,2009,,3,3,5/28/2009,148,29,2029,Total,,0,7,6,6,3,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,M held 2135-2144,6/25/2009,2045-2251 (male held 2135-2144),20:45,2251 (male held 2135,dry and calm,7/12/2009,w/in 1 day
A2_2009,2009,3,3,3,5/22/2009,142,35,2029,M,,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2155,6/25/2009,2116-2155,21:16,21:55,"drizzling, rainstorm in late pm",7/5/2009,w/in 1 day
A2_2009,2009,3,3,3,5/22/2009,142,35,2029,F,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2155,6/25/2009,2116-2155,21:16,21:55,"drizzling, rainstorm in late pm",7/5/2009,w/in 1 day
A2_2009,2009,3,3,3,5/22/2009,142,35,2029,Unk,,,,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2155,6/25/2009,2116-2155,21:16,21:55,"drizzling, rainstorm in late pm",7/5/2009,w/in 1 day
A2_2009,2009,3,3,3,5/22/2009,142,35,2029,Total,,,,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2155,6/25/2009,2116-2155,21:16,21:55,"drizzling, rainstorm in late pm",7/5/2009,w/in 1 day
A8_2009,2009,3,3,2,5/21/2009,141,36,2029,M,0,1,6,4,5,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,passive,6/25/2009,2035-2245,20:35,22:45,rainstorm in late pm,7/6/2012,w/in 1 day
A8_2009,2009,3,3,2,5/21/2009,141,36,2029,F,0,0,6,5,6,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,passive,6/25/2009,2035-2245,20:35,22:45,rainstorm in late pm,7/6/2012,w/in 1 day
A8_2009,2009,3,3,2,5/21/2009,141,36,2029,Unk,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,passive,6/25/2009,2035-2245,20:35,22:45,rainstorm in late pm,7/6/2012,w/in 1 day
A8_2009,2009,3,3,2,5/21/2009,141,36,2029,Total,0,1,12,9,11,3,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,passive,6/25/2009,2035-2245,20:35,22:45,rainstorm in late pm,7/6/2012,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,27,2029,M,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"capture attempt, F leaves for ~1hr",6/25/2009,2030-2253,20:30,22:53,"drizzling, rainstorm in late pm",7/14/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,27,2029,F,0,0,1,5,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"capture attempt, F leaves for ~1hr",6/25/2009,2030-2253,20:30,22:53,"drizzling, rainstorm in late pm",7/14/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,27,2029,Unk,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"capture attempt, F leaves for ~1hr",6/25/2009,2030-2253,20:30,22:53,"drizzling, rainstorm in late pm",7/14/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,27,2029,Total,0,0,1,5,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"capture attempt, F leaves for ~1hr",6/25/2009,2030-2253,20:30,22:53,"drizzling, rainstorm in late pm",7/14/2009,w/in 1 day
A11_2009,2009,,,,predated,,,2029,M,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M captured, but initially passive observations. Nest Predated!",6/24/2009,2130-2153 (2144 net goes up),21:30,21:53,dry and calm,,
A11_2009,2009,,,,predated,,,2029,F,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M captured, but initially passive observations. Nest Predated!",6/24/2009,,0:00,0:00,dry and calm,,
A11_2009,2009,,,,predated,,,2029,Unk,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M captured, but initially passive observations. Nest Predated!",6/24/2009,,0:00,0:00,dry and calm,,
A11_2009,2009,,,,predated,,,2029,Total,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M captured, but initially passive observations. Nest Predated!",6/24/2009,,0:00,0:00,dry and calm,,
A12_2009,2009,3,3,1,5/30/2009,150,26,2029,M,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/24/2009,2058-2255,20:58,22:55,damp,7/14/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,26,2029,F,,0,2,4,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/24/2009,2058-2255,20:58,22:55,damp,7/14/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,26,2029,Unk,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/24/2009,2058-2255,20:58,22:55,damp,7/14/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,26,2029,Total ,,0,2,4,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/24/2009,2058-2255,20:58,22:55,damp,7/14/2009,w/in 1 day
B1_2009,2009,3,2,2,5/23/2009,143,32,2029,M,0,1,3,2,1,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2235,6/23/2009,"2040-2130, 2211-2235",20:40,"2130, 2211",dry and calm,7/7/2009,w/in 1 day
B1_2009,2009,3,2,2,5/23/2009,143,32,2029,F,0,0,4,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2235,6/23/2009,"2040-2130, 2211-2235",20:40,"2130, 2211",dry and calm,7/7/2009,w/in 1 day
B1_2009,2009,3,2,2,5/23/2009,143,32,2029,Unk,0,4,4,3,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2235,6/23/2009,"2040-2130, 2211-2235",20:40,"2130, 2211",dry and calm,7/7/2009,w/in 1 day
B1_2009,2009,3,2,2,5/23/2009,143,32,2029,Total,0,5,11,5,1,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2235,6/23/2009,"2040-2130, 2211-2235",20:40,"2130, 2211",dry and calm,7/7/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,27,2029,M,0,1,3,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt unnsuccesful,6/22/2009,2015-2300,20:15,23:00,5-10mph wind,7/11/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,27,2029,F,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt unnsuccesful,6/22/2009,2015-2300,20:15,23:00,5-10mph wind,7/11/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,27,2029,Unk,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt unnsuccesful,6/22/2009,2015-2300,20:15,23:00,5-10mph wind,7/11/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,27,2029,Total,0,1,3,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt unnsuccesful,6/22/2009,2015-2300,20:15,23:00,5-10mph wind,7/11/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,19,2028,M,0,0,0,0,3,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, M caught at 2253",6/19/2009,2025-2253,20:25,22:53,5-10mph wind,7/16/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,19,2028,F,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, M caught at 2253",6/19/2009,2025-2253,20:25,22:53,5-10mph wind,7/16/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,19,2028,Unk,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, M caught at 2253",6/19/2009,2025-2253,20:25,22:53,5-10mph wind,7/16/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,19,2028,Total,0,0,0,0,3,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, M caught at 2253",6/19/2009,2025-2253,20:25,22:53,5-10mph wind,7/16/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,21,2028,M,0,0,0,0,1,1,0,0,0,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,"F capture from 2108-2113, then atttempt on M",6/19/2009,"2030-2257, 2315-2337",20:30,"2257, 2315",dry and calm,7/14/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,21,2028,F,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,"F capture from 2108-2113, then atttempt on M",6/19/2009,"2030-2257, 2315-2337",20:30,"2257, 2315",dry and calm,7/14/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,21,2028,Unk,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,"F capture from 2108-2113, then atttempt on M",6/19/2009,"2030-2257, 2315-2337",20:30,"2257, 2315",dry and calm,7/14/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,21,2028,Total,0,0,0,0,1,1,0,0,0,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,"F capture from 2108-2113, then atttempt on M",6/19/2009,"2030-2257, 2315-2337",20:30,"2257, 2315",dry and calm,7/14/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,17,2028,M,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, held F 2138-2141",6/17/2009,2123-2216,21:23,22:16,dry and calm,7/16/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,17,2028,F,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, held F 2138-2141",6/17/2009,2123-2216,21:23,22:16,dry and calm,7/16/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,17,2028,Unk,,,,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, held F 2138-2141",6/17/2009,2123-2216,21:23,22:16,dry and calm,7/16/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,17,2028,Total,,,,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, held F 2138-2141",6/17/2009,2123-2216,21:23,22:16,dry and calm,7/16/2009,w/in 1 day
B2_2009,2009,3,3,3,6/10/2009,161,6,2027,M,,,,,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Captured M at 2221,6/15/2009,2132-2221,21:32,22:21,dry and calm,7/25/2009,w/in 1 day
B2_2009,2009,3,3,3,6/10/2009,161,6,2027,F,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Captured M at 2221,6/15/2009,2132-2221,21:32,22:21,dry and calm,7/25/2009,w/in 1 day
B2_2009,2009,3,3,3,6/10/2009,161,6,2027,Unk,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Captured M at 2221,6/15/2009,2132-2221,21:32,22:21,dry and calm,7/25/2009,w/in 1 day
B2_2009,2009,3,3,3,6/10/2009,161,6,2027,Total,,,,,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Captured M at 2221,6/15/2009,2132-2221,21:32,22:21,dry and calm,7/25/2009,w/in 1 day
B14_2009,2009,,,,predated,,,2027,M,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No capture attempt since there are two many branches.,6/15/2009,2030-2115,20:30,21:15,dry and calm,,Nest Predated
B14_2009,2009,,,,predated,,,2027,F,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No capture attempt since there are two many branches.,6/15/2009,2030-2115,20:30,21:15,dry and calm,,Nest Predated
B14_2009,2009,,,,predated,,,2027,Unk,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No capture attempt since there are two many branches.,6/15/2009,2030-2115,20:30,21:15,dry and calm,,Nest Predated
B14_2009,2009,,,,predated,,,2027,Total,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No capture attempt since there are two many branches.,6/15/2009,2030-2115,20:30,21:15,dry and calm,,Nest Predated
A2_2009,2009,3,3,3,5/22/2009,142,22,2026,M,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/12/2009,2156-2250,21:56,22:50,light rain,7/5/2009,w/in 1 day
A2_2009,2009,3,3,3,5/22/2009,142,22,2026,F,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/12/2009,2156-2250,21:56,22:50,light rain,7/5/2009,w/in 1 day
A2_2009,2009,3,3,3,5/22/2009,142,22,2026,Unk,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/12/2009,2156-2250,21:56,22:50,light rain,7/5/2009,w/in 1 day
A2_2009,2009,3,3,3,5/22/2009,142,22,2026,Total,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/12/2009,2156-2250,21:56,22:50,light rain,7/5/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,12,2026,M,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Captured F,6/12/2009,2112-2129,21:12,21:29,light rain,7/16/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,12,2026,F,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Captured F,6/12/2009,2112-2129,21:12,21:29,,7/16/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,12,2026,Unk,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Captured F,6/12/2009,2112-2129,21:12,21:29,,7/16/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,12,2026,Total,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Captured F,6/12/2009,2112-2129,21:12,21:29,,7/16/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,19,2028,M,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/17/2009,2025-2116,20:25,21:16,dry and calm,7/14/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,19,2028,F,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/17/2009,2025-2116,20:25,21:16,dry and calm,7/14/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,19,2028,Unk,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/17/2009,2025-2116,20:25,21:16,dry and calm,7/14/2009,w/in 1 day
A12_2009,2009,3,3,1,5/30/2009,150,19,2028,Total,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/17/2009,2025-2116,20:25,21:16,dry and calm,7/14/2009,w/in 1 day
CN5_2009,2009,3,2,2,5/31/2009,151,12,2026,M,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture Female at 2054-2102, passive afterwards",6/11/2009,1945-2238,19:45,22:38,dry and calm,7/15/2009,w/in 1 day
CN5_2009,2009,3,2,2,5/31/2009,151,12,2026,F,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture Female at 2054-2102, passive afterwards",6/11/2009,1945-2238,19:45,22:38,dry and calm,7/15/2009,w/in 1 day
CN5_2009,2009,3,2,2,5/31/2009,151,12,2026,Unk,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture Female at 2054-2102, passive afterwards",6/11/2009,1945-2238,19:45,22:38,dry and calm,7/15/2009,w/in 1 day
CN5_2009,2009,3,2,2,5/31/2009,151,12,2026,Total,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture Female at 2054-2102, passive afterwards",6/11/2009,1945-2238,19:45,22:38,dry and calm,7/15/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,10,2025,M,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/10/2009,2117-2151,21:17,21:51,dry and calm,7/16/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,10,2025,F,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/10/2009,2117-2151,21:17,21:51,dry and calm,7/16/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,10,2025,Unk,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/10/2009,2117-2151,21:17,21:51,dry and calm,7/16/2009,w/in 1 day
A18_2009,2009,3,2,2,6/1/2009,152,10,2025,Total,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/10/2009,2117-2151,21:17,21:51,dry and calm,7/16/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,14,2025,M,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/9/2009,2041-2236,20:41,22:36,normal,7/11/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,14,2025,F,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/9/2009,2041-2236,20:41,22:36,normal,7/11/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,14,2025,Unk,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/9/2009,2041-2236,20:41,22:36,normal,7/11/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,14,2025,Total,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,6/9/2009,2041-2236,20:41,22:36,normal,7/11/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,10,2022,M,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F 2036-2041,6/5/2009,2016-2044,20:16,20:44,wind 10mph,7/11/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,10,2022,F,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F 2036-2041,6/5/2009,2016-2044,20:16,20:44,wind 10mph,7/11/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,10,2022,Unk,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F 2036-2041,6/5/2009,2016-2044,20:16,20:44,wind 10mph,7/11/2009,w/in 1 day
D1_2009,2009,2,2,2,5/27/2009,147,10,2022,Total,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F 2036-2041,6/5/2009,2016-2044,20:16,20:44,wind 10mph,7/11/2009,w/in 1 day
